Date_reported,Country,New_deaths,New_cases,daily_vaccinations,Year,Month,Day,Day_of_Week
2021-08-17,South Africa,299.0,7983.0,135460.0,2021,8,17,1
2021-08-17,Germany,0.0,0.0,341864.0,2021,8,17,1
2021-08-17,United States,679.0,110712.0,762410.0,2021,8,17,1
2021-08-17,Japan,36.0,19231.0,1095851.0,2021,8,17,1
2021-08-18,United States,845.0,108955.0,788624.0,2021,8,18,2
2021-08-18,Japan,34.0,22836.0,1083255.0,2021,8,18,2
2021-08-18,Germany,0.0,0.0,324529.0,2021,8,18,2
2021-08-18,Pakistan,95.0,3221.0,581838.0,2021,8,18,2
2021-08-18,South Africa,553.0,10685.0,137633.0,2021,8,18,2
2021-08-18,Australia,2.0,0.0,238307.0,2021,8,18,2
2021-08-19,Australia,2.0,0.0,243006.0,2021,8,19,3
2021-08-19,Pakistan,66.0,3974.0,524412.0,2021,8,19,3
2021-08-19,South Africa,384.0,14727.0,140285.0,2021,8,19,3
2021-08-19,Germany,0.0,0.0,304495.0,2021,8,19,3
2021-08-19,United States,1193.0,150448.0,808778.0,2021,8,19,3
2021-08-19,Japan,33.0,25328.0,1080071.0,2021,8,19,3
2021-08-20,United States,1497.0,168162.0,831479.0,2021,8,20,4
2021-08-20,Japan,29.0,24955.0,1119963.0,2021,8,20,4
2021-08-20,Germany,0.0,0.0,292690.0,2021,8,20,4
2021-08-20,Pakistan,74.0,4373.0,480971.0,2021,8,20,4
2021-08-20,South Africa,317.0,13671.0,168321.0,2021,8,20,4
2021-08-20,Australia,6.0,0.0,247409.0,2021,8,20,4
2021-08-21,Australia,4.0,0.0,251842.0,2021,8,21,5
2021-08-21,Pakistan,70.0,3239.0,575013.0,2021,8,21,5
2021-08-21,South Africa,289.0,14312.0,162177.0,2021,8,21,5
2021-08-21,Germany,0.0,0.0,287015.0,2021,8,21,5
2021-08-21,United States,1381.0,174382.0,837292.0,2021,8,21,5
2021-08-21,Japan,33.0,25144.0,1159854.0,2021,8,21,5
2021-08-22,United States,1556.0,167459.0,836033.0,2021,8,22,6
2021-08-22,Japan,35.0,22914.0,1199745.0,2021,8,22,6
2021-08-22,Germany,224.0,49652.0,283638.0,2021,8,22,6
2021-08-22,Pakistan,65.0,3084.0,602315.0,2021,8,22,6
2021-08-22,South Africa,268.0,13261.0,156033.0,2021,8,22,6
2021-08-22,Australia,2.0,6133.0,258267.0,2021,8,22,6
2021-08-23,Australia,2.0,0.0,259746.0,2021,8,23,0
2021-08-23,Pakistan,75.0,3842.0,549721.0,2021,8,23,0
2021-08-23,South Africa,170.0,10748.0,176137.0,2021,8,23,0
2021-08-23,Germany,0.0,0.0,278884.0,2021,8,23,0
2021-08-23,United States,1169.0,141824.0,843147.0,2021,8,23,0
2021-08-23,Japan,32.0,17993.0,1316511.0,2021,8,23,0
2021-08-24,United States,899.0,124481.0,846940.0,2021,8,24,1
2021-08-24,Japan,30.0,20769.0,1267359.0,2021,8,24,1
2021-08-24,Germany,0.0,0.0,269619.0,2021,8,24,1
2021-08-24,Pakistan,80.0,3772.0,497127.0,2021,8,24,1
2021-08-24,South Africa,163.0,7632.0,188040.0,2021,8,24,1
2021-08-24,Australia,0.0,0.0,264431.0,2021,8,24,1
2021-08-25,Australia,1.0,0.0,268095.0,2021,8,25,2
2021-08-25,Pakistan,91.0,4075.0,665238.0,2021,8,25,2
2021-08-25,South Africa,369.0,10346.0,199564.0,2021,8,25,2
2021-08-25,Germany,0.0,0.0,257973.0,2021,8,25,2
2021-08-25,United States,1205.0,120825.0,848911.0,2021,8,25,2
2021-08-25,Japan,44.0,23698.0,1244914.0,2021,8,25,2
2021-08-26,United States,1655.0,162414.0,855430.0,2021,8,26,3
2021-08-26,Japan,60.0,26050.0,1256355.0,2021,8,26,3
2021-08-26,Germany,0.0,0.0,253079.0,2021,8,26,3
2021-08-26,Pakistan,141.0,4199.0,835226.0,2021,8,26,3
2021-08-26,South Africa,516.0,13251.0,210610.0,2021,8,26,3
2021-08-26,Australia,3.0,0.0,268631.0,2021,8,26,3
2021-08-27,Australia,4.0,0.0,269450.0,2021,8,27,4
2021-08-27,Pakistan,85.0,4553.0,888778.0,2021,8,27,4
2021-08-27,South Africa,357.0,12771.0,213407.0,2021,8,27,4
2021-08-27,Germany,0.0,0.0,240244.0,2021,8,27,4
2021-08-27,United States,1658.0,176904.0,864602.0,2021,8,27,4
2021-08-27,Japan,54.0,22580.0,1271402.0,2021,8,27,4
2021-08-28,United States,1760.0,186271.0,871182.0,2021,8,28,5
2021-08-28,Japan,45.0,22927.0,1286449.0,2021,8,28,5
2021-08-28,Germany,0.0,0.0,237513.0,2021,8,28,5
2021-08-28,Pakistan,95.0,4056.0,868867.0,2021,8,28,5
2021-08-28,South Africa,361.0,12045.0,227319.0,2021,8,28,5
2021-08-28,Australia,6.0,0.0,272958.0,2021,8,28,5
2021-08-29,Australia,4.0,8140.0,275647.0,2021,8,29,6
2021-08-29,Pakistan,120.0,4105.0,915696.0,2021,8,29,6
2021-08-29,South Africa,274.0,10173.0,241230.0,2021,8,29,6
2021-08-29,Germany,351.0,66371.0,236231.0,2021,8,29,6
2021-08-29,United States,1837.0,182171.0,876799.0,2021,8,29,6
2021-08-29,Japan,50.0,19994.0,1301495.0,2021,8,29,6
2021-08-30,United States,1460.0,150022.0,877591.0,2021,8,30,0
2021-08-30,Japan,48.0,14963.0,1213328.0,2021,8,30,0
2021-08-30,Germany,0.0,0.0,230353.0,2021,8,30,0
2021-08-30,Pakistan,69.0,3909.0,1098301.0,2021,8,30,0
2021-08-30,South Africa,134.0,7740.0,214140.0,2021,8,30,0
2021-08-30,Australia,7.0,0.0,273849.0,2021,8,30,0
2021-08-31,Australia,9.0,0.0,277832.0,2021,8,31,1
2021-08-31,Pakistan,66.0,3800.0,1280906.0,2021,8,31,1
2021-08-31,South Africa,235.0,5644.0,213203.0,2021,8,31,1
2021-08-31,Germany,0.0,0.0,222551.0,2021,8,31,1
2021-08-31,United States,1183.0,115672.0,874260.0,2021,8,31,1
2021-08-31,Japan,47.0,16826.0,1239656.0,2021,8,31,1
2021-09-01,United States,1243.0,138600.0,869883.0,2021,9,1,2
2021-09-01,Japan,82.0,21070.0,1236440.0,2021,9,1,2
2021-09-01,Germany,0.0,0.0,215905.0,2021,9,1,2
2021-09-01,Pakistan,118.0,3838.0,1251867.0,2021,9,1,2
2021-09-01,South Africa,431.0,7084.0,211782.0,2021,9,1,2
2021-09-01,Australia,11.0,0.0,277239.0,2021,9,1,2
2021-09-02,Australia,9.0,0.0,276416.0,2021,9,2,3
2021-09-02,Pakistan,101.0,3569.0,1199939.0,2021,9,2,3
2021-09-02,South Africa,235.0,9544.0,210036.0,2021,9,2,3
2021-09-02,Germany,0.0,0.0,209762.0,2021,9,2,3
2021-09-02,United States,1807.0,176801.0,856350.0,2021,9,2,3
2021-09-02,Japan,61.0,17456.0,1217674.0,2021,9,2,3
2021-09-03,United States,2015.0,197627.0,837765.0,2021,9,3,4
2021-09-03,Japan,63.0,16850.0,1174067.0,2021,9,3,4
2021-09-03,Germany,0.0,0.0,208910.0,2021,9,3,4
2021-09-03,Pakistan,89.0,4103.0,1200433.0,2021,9,3,4
2021-09-03,South Africa,418.0,9202.0,185926.0,2021,9,3,4
2021-09-03,Australia,3.0,0.0,275835.0,2021,9,3,4
2021-09-04,Australia,6.0,0.0,274827.0,2021,9,4,5
2021-09-04,Pakistan,57.0,3787.0,1200928.0,2021,9,4,5
2021-09-04,South Africa,247.0,9199.0,184881.0,2021,9,4,5
2021-09-04,Germany,0.0,0.0,204714.0,2021,9,4,5
2021-09-04,United States,2028.0,183417.0,816129.0,2021,9,4,5
2021-09-04,Japan,66.0,15469.0,1130460.0,2021,9,4,5
2021-09-05,United States,1973.0,182112.0,807014.0,2021,9,5,6
2021-09-05,Japan,41.0,14374.0,1086852.0,2021,9,5,6
2021-09-05,Germany,432.0,74737.0,201757.0,2021,9,5,6
2021-09-05,Pakistan,79.0,3980.0,1201422.0,2021,9,5,6
2021-09-05,South Africa,182.0,8410.0,183835.0,2021,9,5,6
2021-09-05,Australia,7.0,11094.0,270850.0,2021,9,5,6
2021-09-06,Australia,8.0,0.0,268235.0,2021,9,6,0
2021-09-06,Pakistan,61.0,3747.0,1182525.0,2021,9,6,0
2021-09-06,South Africa,76.0,5931.0,197726.0,2021,9,6,0
2021-09-06,Germany,0.0,0.0,196480.0,2021,9,6,0
2021-09-06,United States,1490.0,141762.0,700195.0,2021,9,6,0
2021-09-06,Japan,33.0,9145.0,989351.0,2021,9,6,0
2021-09-07,United States,1324.0,123082.0,697492.0,2021,9,7,1
2021-09-07,Japan,49.0,10477.0,1170387.0,2021,9,7,1
2021-09-07,Germany,0.0,0.0,193592.0,2021,9,7,1
2021-09-07,Pakistan,57.0,3613.0,1112345.0,2021,9,7,1
2021-09-07,South Africa,198.0,4118.0,189111.0,2021,9,7,1
2021-09-07,Australia,8.0,0.0,262504.0,2021,9,7,1
2021-09-08,Australia,9.0,0.0,259775.0,2021,9,8,2
2021-09-08,Pakistan,98.0,3316.0,1049898.0,2021,9,8,2
2021-09-08,South Africa,282.0,5372.0,166802.0,2021,9,8,2
2021-09-08,Germany,0.0,0.0,188540.0,2021,9,8,2
2021-09-08,United States,1092.0,116004.0,684294.0,2021,9,8,2
2021-09-08,Japan,89.0,12118.0,1180279.0,2021,9,8,2
2021-09-09,United States,1522.0,114676.0,677163.0,2021,9,9,3
2021-09-09,Japan,78.0,10729.0,1196360.0,2021,9,9,3
2021-09-09,Germany,0.0,0.0,188275.0,2021,9,9,3
2021-09-09,Pakistan,83.0,3902.0,1010212.0,2021,9,9,3
2021-09-09,South Africa,253.0,7338.0,144820.0,2021,9,9,3
2021-09-09,Australia,10.0,0.0,262288.0,2021,9,9,3
2021-09-10,Australia,5.0,0.0,261040.0,2021,9,10,4
2021-09-10,Pakistan,84.0,4062.0,1025370.0,2021,9,10,4
2021-09-10,South Africa,175.0,6269.0,197731.0,2021,9,10,4
2021-09-10,Germany,0.0,0.0,185494.0,2021,9,10,4
2021-09-10,United States,2119.0,171241.0,675956.0,2021,9,10,4
2021-09-10,Japan,87.0,9178.0,1239671.0,2021,9,10,4
2021-09-11,United States,2246.0,183714.0,681110.0,2021,9,11,5
2021-09-11,Japan,52.0,9072.0,1282982.0,2021,9,11,5
2021-09-11,Germany,0.0,0.0,185829.0,2021,9,11,5
2021-09-11,Pakistan,83.0,3689.0,977168.0,2021,9,11,5
2021-09-11,South Africa,281.0,5883.0,189932.0,2021,9,11,5
2021-09-11,Australia,10.0,0.0,258496.0,2021,9,11,5
2021-09-12,Australia,6.0,12596.0,258870.0,2021,9,12,6
2021-09-12,Pakistan,82.0,3480.0,928965.0,2021,9,12,6
2021-09-12,South Africa,143.0,5309.0,176538.0,2021,9,12,6
2021-09-12,Germany,449.0,71656.0,185839.0,2021,9,12,6
2021-09-12,United States,2292.0,172091.0,678760.0,2021,9,12,6
2021-09-12,Japan,55.0,7454.0,1326293.0,2021,9,12,6
2021-09-13,United States,1739.0,153543.0,764857.0,2021,9,13,0
2021-09-13,Japan,49.0,4898.0,1443575.0,2021,9,13,0
2021-09-13,Germany,0.0,0.0,187534.0,2021,9,13,0
2021-09-13,Pakistan,58.0,3153.0,856564.0,2021,9,13,0
2021-09-13,South Africa,126.0,3961.0,178485.0,2021,9,13,0
2021-09-13,Australia,7.0,0.0,270589.0,2021,9,13,0
2021-09-14,Australia,14.0,0.0,271688.0,2021,9,14,1
2021-09-14,Pakistan,67.0,2988.0,835447.0,2021,9,14,1
2021-09-14,South Africa,125.0,2640.0,185212.0,2021,9,14,1
2021-09-14,Germany,0.0,0.0,189501.0,2021,9,14,1
2021-09-14,United States,1140.0,113838.0,742091.0,2021,9,14,1
2021-09-14,Japan,48.0,5875.0,1213338.0,2021,9,14,1
2021-09-15,United States,1352.0,118971.0,730210.0,2021,9,15,2
2021-09-15,Japan,65.0,6686.0,1211318.0,2021,9,15,2
2021-09-15,Germany,0.0,0.0,192859.0,2021,9,15,2
2021-09-15,Pakistan,78.0,2574.0,764468.0,2021,9,15,2
2021-09-15,South Africa,300.0,3699.0,205411.0,2021,9,15,2
2021-09-15,Australia,12.0,0.0,270880.0,2021,9,15,2
2021-09-16,Australia,15.0,0.0,268488.0,2021,9,16,3
2021-09-16,Pakistan,73.0,2727.0,693617.0,2021,9,16,3
2021-09-16,South Africa,166.0,4667.0,222541.0,2021,9,16,3
2021-09-16,Germany,0.0,0.0,195765.0,2021,9,16,3
2021-09-16,United States,2413.0,162147.0,717763.0,2021,9,16,3
2021-09-16,Japan,71.0,6020.0,1207116.0,2021,9,16,3
2021-09-17,United States,2499.0,163128.0,698901.0,2021,9,17,4
2021-09-17,Japan,67.0,5112.0,1185557.0,2021,9,17,4
2021-09-17,Germany,0.0,0.0,198828.0,2021,9,17,4
2021-09-17,Pakistan,66.0,3012.0,806318.0,2021,9,17,4
2021-09-17,South Africa,311.0,4214.0,168012.0,2021,9,17,4
2021-09-17,Australia,8.0,0.0,273441.0,2021,9,17,4
2021-09-18,Australia,14.0,0.0,277890.0,2021,9,18,5
2021-09-18,Pakistan,68.0,2928.0,803476.0,2021,9,18,5
2021-09-18,South Africa,173.0,3648.0,174193.0,2021,9,18,5
2021-09-18,Germany,0.0,0.0,199182.0,2021,9,18,5
2021-09-18,United States,2108.0,167335.0,688105.0,2021,9,18,5
2021-09-18,Japan,59.0,5008.0,1163998.0,2021,9,18,5
2021-09-19,United States,2339.0,158492.0,681599.0,2021,9,19,6
2021-09-19,Japan,48.0,3567.0,1142439.0,2021,9,19,6
2021-09-19,Germany,385.0,61471.0,199883.0,2021,9,19,6
2021-09-19,Pakistan,63.0,2512.0,800634.0,2021,9,19,6
2021-09-19,South Africa,164.0,3286.0,185970.0,2021,9,19,6
2021-09-19,Australia,7.0,12301.0,283518.0,2021,9,19,6
2021-09-20,Australia,14.0,0.0,280667.0,2021,9,20,0
2021-09-20,Pakistan,71.0,2580.0,788851.0,2021,9,20,0
2021-09-20,South Africa,58.0,2281.0,178896.0,2021,9,20,0
2021-09-20,Germany,0.0,0.0,198622.0,2021,9,20,0
2021-09-20,United States,1589.0,122574.0,668242.0,2021,9,20,0
2021-09-20,Japan,29.0,2405.0,1046909.0,2021,9,20,0
2021-09-21,United States,1194.0,94644.0,657501.0,2021,9,21,1
2021-09-21,Japan,43.0,2004.0,1055028.0,2021,9,21,1
2021-09-21,Germany,0.0,0.0,198166.0,2021,9,21,1
2021-09-21,Pakistan,40.0,2167.0,726616.0,2021,9,21,1
2021-09-21,South Africa,42.0,1504.0,167041.0,2021,9,21,1
2021-09-21,Australia,10.0,0.0,284881.0,2021,9,21,1
2021-09-22,Australia,14.0,0.0,289360.0,2021,9,22,2
2021-09-22,Pakistan,81.0,1897.0,754887.0,2021,9,22,2
2021-09-22,South Africa,160.0,2197.0,159098.0,2021,9,22,2
2021-09-22,Germany,0.0,0.0,196894.0,2021,9,22,2
2021-09-22,United States,1368.0,98378.0,643526.0,2021,9,22,2
2021-09-22,Japan,43.0,2845.0,998697.0,2021,9,22,2
2021-09-23,United States,2345.0,132981.0,631203.0,2021,9,23,3
2021-09-23,Japan,102.0,3457.0,953908.0,2021,9,23,3
2021-09-23,Germany,0.0,0.0,195790.0,2021,9,23,3
2021-09-23,Pakistan,47.0,2333.0,786895.0,2021,9,23,3
2021-09-23,South Africa,124.0,2967.0,153048.0,2021,9,23,3
2021-09-23,Australia,14.0,0.0,295848.0,2021,9,23,3
2021-09-24,Australia,12.0,0.0,291992.0,2021,9,24,4
2021-09-24,Pakistan,58.0,2357.0,644523.0,2021,9,24,4
2021-09-24,South Africa,155.0,2783.0,142169.0,2021,9,24,4
2021-09-24,Germany,0.0,0.0,194605.0,2021,9,24,4
2021-09-24,United States,2350.0,132730.0,642514.0,2021,9,24,4
2021-09-24,Japan,0.0,2477.0,978087.0,2021,9,24,4
2021-09-25,United States,2073.0,138256.0,663644.0,2021,9,25,5
2021-09-25,Japan,32.0,2488.0,1002266.0,2021,9,25,5
2021-09-25,Germany,0.0,0.0,192805.0,2021,9,25,5
2021-09-25,Pakistan,50.0,2233.0,681053.0,2021,9,25,5
2021-09-25,South Africa,312.0,2261.0,130757.0,2021,9,25,5
2021-09-25,Australia,12.0,0.0,290889.0,2021,9,25,5
2021-09-26,Australia,19.0,12498.0,286987.0,2021,9,26,6
2021-09-26,Pakistan,42.0,2060.0,717584.0,2021,9,26,6
2021-09-26,South Africa,34.0,1634.0,119345.0,2021,9,26,6
2021-09-26,Germany,354.0,53623.0,190942.0,2021,9,26,6
2021-09-26,United States,2465.0,132731.0,678356.0,2021,9,26,6
2021-09-26,Japan,29.0,2288.0,1026445.0,2021,9,26,6
2021-09-27,United States,1435.0,96166.0,726253.0,2021,9,27,0
2021-09-27,Japan,29.0,1386.0,1134065.0,2021,9,27,0
2021-09-27,Germany,0.0,0.0,190021.0,2021,9,27,0
2021-09-27,Pakistan,42.0,1780.0,670870.0,2021,9,27,0
2021-09-27,South Africa,51.0,967.0,117785.0,2021,9,27,0
2021-09-27,Australia,13.0,0.0,284470.0,2021,9,27,0
2021-09-28,Australia,19.0,0.0,284456.0,2021,9,28,1
2021-09-28,Pakistan,31.0,1757.0,717038.0,2021,9,28,1
2021-09-28,South Africa,164.0,578.0,115742.0,2021,9,28,1
2021-09-28,Germany,0.0,0.0,188545.0,2021,9,28,1
2021-09-28,United States,1019.0,75238.0,790587.0,2021,9,28,1
2021-09-28,Japan,40.0,1570.0,1086500.0,2021,9,28,1
2021-09-29,United States,1957.0,107319.0,857403.0,2021,9,29,2
2021-09-29,Japan,54.0,2005.0,1138904.0,2021,9,29,2
2021-09-29,Germany,0.0,0.0,185170.0,2021,9,29,2
2021-09-29,Pakistan,41.0,1400.0,789711.0,2021,9,29,2
2021-09-29,South Africa,201.0,1367.0,110871.0,2021,9,29,2
2021-09-29,Australia,17.0,0.0,280373.0,2021,9,29,2
2021-09-30,Australia,20.0,0.0,279411.0,2021,9,30,3
2021-09-30,Pakistan,52.0,1560.0,858646.0,2021,9,30,3
2021-09-30,South Africa,108.0,2106.0,107175.0,2021,9,30,3
2021-09-30,Germany,0.0,0.0,181708.0,2021,9,30,3
2021-09-30,United States,2155.0,115452.0,925911.0,2021,9,30,3
2021-09-30,Japan,43.0,1673.0,1185588.0,2021,9,30,3
2021-10-01,United States,2253.0,116797.0,971771.0,2021,10,1,4
2021-10-01,Japan,35.0,1510.0,1169183.0,2021,10,1,4
2021-10-01,Germany,0.0,0.0,165474.0,2021,10,1,4
2021-10-01,Pakistan,39.0,1742.0,897465.0,2021,10,1,4
2021-10-01,South Africa,101.0,1678.0,120971.0,2021,10,1,4
2021-10-01,Australia,15.0,0.0,281632.0,2021,10,1,4
2021-10-02,Australia,12.0,0.0,280484.0,2021,10,2,5
2021-10-02,Pakistan,56.0,1411.0,936283.0,2021,10,2,5
2021-10-02,South Africa,79.0,1635.0,135300.0,2021,10,2,5
2021-10-02,Germany,0.0,0.0,155722.0,2021,10,2,5
2021-10-02,United States,1962.0,124042.0,965679.0,2021,10,2,5
2021-10-02,Japan,33.0,1264.0,1152777.0,2021,10,2,5
2021-10-03,United States,2211.0,120674.0,959556.0,2021,10,3,6
2021-10-03,Japan,14.0,963.0,1136371.0,2021,10,3,6
2021-10-03,Germany,423.0,56481.0,149602.0,2021,10,3,6
2021-10-03,Pakistan,46.0,1664.0,975102.0,2021,10,3,6
2021-10-03,South Africa,48.0,1306.0,149628.0,2021,10,3,6
2021-10-03,Australia,14.0,15401.0,279509.0,2021,10,3,6
2021-10-04,Australia,15.0,0.0,262723.0,2021,10,4,0
2021-10-04,Pakistan,35.0,1656.0,1013921.0,2021,10,4,0
2021-10-04,South Africa,27.0,809.0,154404.0,2021,10,4,0
2021-10-04,Germany,0.0,0.0,141548.0,2021,10,4,0
2021-10-04,United States,1287.0,81968.0,952845.0,2021,10,4,0
2021-10-04,Japan,26.0,732.0,1100749.0,2021,10,4,0
2021-10-05,United States,942.0,66639.0,936197.0,2021,10,5,1
2021-10-05,Japan,33.0,897.0,1100698.0,2021,10,5,1
2021-10-05,Germany,0.0,0.0,135661.0,2021,10,5,1
2021-10-05,Pakistan,27.0,1490.0,1033216.0,2021,10,5,1
2021-10-05,South Africa,39.0,429.0,159665.0,2021,10,5,1
2021-10-05,Australia,18.0,0.0,265422.0,2021,10,5,1
2021-10-06,Australia,15.0,0.0,269365.0,2021,10,6,2
2021-10-06,Pakistan,54.0,1308.0,1008703.0,2021,10,6,2
2021-10-06,South Africa,103.0,768.0,167733.0,2021,10,6,2
2021-10-06,Germany,0.0,0.0,128872.0,2021,10,6,2
2021-10-06,United States,1356.0,91816.0,920734.0,2021,10,6,2
2021-10-06,Japan,30.0,1077.0,1065004.0,2021,10,6,2
2021-10-07,United States,2055.0,101799.0,899992.0,2021,10,7,3
2021-10-07,Japan,37.0,990.0,1038292.0,2021,10,7,3
2021-10-07,Germany,0.0,0.0,124175.0,2021,10,7,3
2021-10-07,Pakistan,39.0,1212.0,984191.0,2021,10,7,3
2021-10-07,South Africa,59.0,1149.0,159668.0,2021,10,7,3
2021-10-07,Australia,23.0,0.0,267996.0,2021,10,7,3
2021-10-08,Australia,11.0,0.0,268627.0,2021,10,8,4
2021-10-08,Pakistan,46.0,1453.0,951234.0,2021,10,8,4
2021-10-08,South Africa,123.0,989.0,158070.0,2021,10,8,4
2021-10-08,Germany,0.0,0.0,132051.0,2021,10,8,4
2021-10-08,United States,2053.0,118223.0,876179.0,2021,10,8,4
2021-10-08,Japan,46.0,867.0,1034217.0,2021,10,8,4
2021-10-09,United States,1738.0,113038.0,862881.0,2021,10,9,5
2021-10-09,Japan,25.0,785.0,1030142.0,2021,10,9,5
2021-10-09,Germany,0.0,0.0,133362.0,2021,10,9,5
2021-10-09,Pakistan,26.0,912.0,918277.0,2021,10,9,5
2021-10-09,South Africa,132.0,924.0,155050.0,2021,10,9,5
2021-10-09,Australia,22.0,0.0,272193.0,2021,10,9,5
2021-10-10,Australia,15.0,15281.0,276117.0,2021,10,10,6
2021-10-10,Pakistan,29.0,955.0,885320.0,2021,10,10,6
2021-10-10,South Africa,56.0,816.0,152030.0,2021,10,10,6
2021-10-10,Germany,489.0,58025.0,133854.0,2021,10,10,6
2021-10-10,United States,2253.0,108501.0,855488.0,2021,10,10,6
2021-10-10,Japan,14.0,579.0,1026067.0,2021,10,10,6
2021-10-11,United States,1051.0,70589.0,837481.0,2021,10,11,0
2021-10-11,Japan,18.0,418.0,991194.0,2021,10,11,0
2021-10-11,Germany,0.0,0.0,133897.0,2021,10,11,0
2021-10-11,Pakistan,19.0,767.0,852363.0,2021,10,11,0
2021-10-11,South Africa,25.0,648.0,137283.0,2021,10,11,0
2021-10-11,Australia,14.0,0.0,294264.0,2021,10,11,0
2021-10-12,Australia,16.0,0.0,292319.0,2021,10,12,1
2021-10-12,Pakistan,28.0,1004.0,830016.0,2021,10,12,1
2021-10-12,South Africa,29.0,249.0,153532.0,2021,10,12,1
2021-10-12,Germany,0.0,0.0,133473.0,2021,10,12,1
2021-10-12,United States,1013.0,58449.0,824830.0,2021,10,12,1
2021-10-12,Japan,27.0,544.0,942699.0,2021,10,12,1
2021-10-13,United States,1024.0,77961.0,806972.0,2021,10,13,2
2021-10-13,Japan,34.0,714.0,918410.0,2021,10,13,2
2021-10-13,Germany,0.0,0.0,133756.0,2021,10,13,2
2021-10-13,Pakistan,18.0,689.0,778982.0,2021,10,13,2
2021-10-13,South Africa,83.0,544.0,166973.0,2021,10,13,2
2021-10-13,Australia,14.0,0.0,289891.0,2021,10,13,2
2021-10-14,Australia,11.0,0.0,287334.0,2021,10,14,3
2021-10-14,Pakistan,21.0,1021.0,727948.0,2021,10,14,3
2021-10-14,South Africa,37.0,942.0,166689.0,2021,10,14,3
2021-10-14,Germany,0.0,0.0,133264.0,2021,10,14,3
2021-10-14,United States,1914.0,89638.0,792249.0,2021,10,14,3
2021-10-14,Japan,31.0,619.0,875493.0,2021,10,14,3
2021-10-15,United States,1846.0,96312.0,779236.0,2021,10,15,4
2021-10-15,Japan,27.0,534.0,849723.0,2021,10,15,4
2021-10-15,Germany,0.0,0.0,131649.0,2021,10,15,4
2021-10-15,Pakistan,28.0,1016.0,715475.0,2021,10,15,4
2021-10-15,South Africa,40.0,947.0,166405.0,2021,10,15,4
2021-10-15,Australia,21.0,0.0,282843.0,2021,10,15,4
2021-10-16,Australia,18.0,0.0,277166.0,2021,10,16,5
2021-10-16,Pakistan,27.0,1086.0,703002.0,2021,10,16,5
2021-10-16,South Africa,56.0,733.0,173262.0,2021,10,16,5
2021-10-16,Germany,0.0,0.0,131700.0,2021,10,16,5
2021-10-16,United States,1576.0,96871.0,772939.0,2021,10,16,5
2021-10-16,Japan,14.0,506.0,823952.0,2021,10,16,5
2021-10-17,United States,2038.0,92417.0,766608.0,2021,10,17,6
2021-10-17,Japan,11.0,412.0,798182.0,2021,10,17,6
2021-10-17,Germany,581.0,65359.0,131625.0,2021,10,17,6
2021-10-17,Pakistan,24.0,893.0,690528.0,2021,10,17,6
2021-10-17,South Africa,25.0,619.0,180119.0,2021,10,17,6
2021-10-17,Australia,11.0,15347.0,276230.0,2021,10,17,6
2021-10-18,Australia,19.0,0.0,271254.0,2021,10,18,0
2021-10-18,Pakistan,17.0,720.0,678055.0,2021,10,18,0
2021-10-18,South Africa,25.0,414.0,192714.0,2021,10,18,0
2021-10-18,Germany,0.0,0.0,131143.0,2021,10,18,0
2021-10-18,United States,892.0,63002.0,763179.0,2021,10,18,0
2021-10-18,Japan,18.0,297.0,753614.0,2021,10,18,0
2021-10-19,United States,695.0,47645.0,748443.0,2021,10,19,1
2021-10-19,Japan,25.0,347.0,742676.0,2021,10,19,1
2021-10-19,Germany,0.0,0.0,130881.0,2021,10,19,1
2021-10-19,Pakistan,11.0,663.0,632064.0,2021,10,19,1
2021-10-19,South Africa,7.0,210.0,174313.0,2021,10,19,1
2021-10-19,Australia,16.0,0.0,262556.0,2021,10,19,1
2021-10-20,Australia,12.0,0.0,256258.0,2021,10,20,2
2021-10-20,Pakistan,20.0,603.0,632064.0,2021,10,20,2
2021-10-20,South Africa,55.0,452.0,154414.0,2021,10,20,2
2021-10-20,Germany,0.0,0.0,130614.0,2021,10,20,2
2021-10-20,United States,2330.0,72322.0,738678.0,2021,10,20,2
2021-10-20,Japan,11.0,373.0,728159.0,2021,10,20,2
2021-10-21,United States,1849.0,80595.0,731018.0,2021,10,21,3
2021-10-21,Japan,16.0,351.0,726934.0,2021,10,21,3
2021-10-21,Germany,0.0,0.0,130375.0,2021,10,21,3
2021-10-21,Pakistan,12.0,554.0,645678.0,2021,10,21,3
2021-10-21,South Africa,80.0,591.0,164372.0,2021,10,21,3
2021-10-21,Australia,19.0,0.0,251169.0,2021,10,21,3
2021-10-22,Australia,13.0,0.0,247053.0,2021,10,22,4
2021-10-22,Pakistan,16.0,622.0,655861.0,2021,10,22,4
2021-10-22,South Africa,81.0,520.0,174331.0,2021,10,22,4
2021-10-22,Germany,0.0,0.0,128812.0,2021,10,22,4
2021-10-22,United States,1841.0,76534.0,777238.0,2021,10,22,4
2021-10-22,Japan,10.0,305.0,716046.0,2021,10,22,4
2021-10-23,United States,1523.0,87571.0,824972.0,2021,10,23,5
2021-10-23,Japan,8.0,299.0,705158.0,2021,10,23,5
2021-10-23,Germany,0.0,0.0,129179.0,2021,10,23,5
2021-10-23,Pakistan,16.0,567.0,666044.0,2021,10,23,5
2021-10-23,South Africa,56.0,517.0,178572.0,2021,10,23,5
2021-10-23,Australia,17.0,0.0,246476.0,2021,10,23,5
2021-10-24,Australia,12.0,13759.0,241688.0,2021,10,24,6
